ContactID,AccountID,FirstName,LastName,FullName,Department,JobTitle,Email,Phone,PrimaryContact,Status
CON000214,ACC00075,John,Thomas,John Thomas,HR,HR Executive,john.thomas@apexcorporation75.com,9108695125,No,Active
CON000215,ACC00076,Jack,Harris,Jack Harris,Operations,Operations Executive,jack.harris@quantumindustries76.com,9932945529,Yes,Active
CON000216,ACC00076,Lucas,Anderson,Lucas Anderson,Finance,Finance Manager,lucas.anderson@quantumindustries76.com,9783563240,No,Active
CON000217,ACC00076,Lucas,Wilson,Lucas Wilson,Finance,Finance Director,lucas.wilson@quantumindustries76.com,9911294971,No,Active
CON000218,ACC00076,Alexander,Jones,Alexander Jones,Procurement,Procurement Manager,alexander.jones@quantumindustries76.com,9773728014,No,Active
CON000219,ACC00076,Michael,Moore,Michael Moore,Procurement,Purchase Executive,michael.moore@quantumindustries76.com,9135824891,No,Active
CON000220,ACC00077,Robert,Williams,Robert Williams,Procurement,Purchase Executive,robert.williams@vertexnetworks77.com,9450811990,No,Active
CON000221,ACC00077,Ava,Garcia,Ava Garcia,Procurement,Procurement Manager,ava.garcia@vertexnetworks77.com,9241905500,No,Active
CON000222,ACC00077,Olivia,Martin,Olivia Martin,Operations,Operations Executive,olivia.martin@vertexnetworks77.com,9991713190,Yes,Active
CON000223,ACC00077,Sarah,Harris,Sarah Harris,Finance,Accountant,sarah.harris@vertexnetworks77.com,9901611993,No,Active
CON000224,ACC00077,James,White,James White,HR,HR Manager,james.white@vertexnetworks77.com,9251136695,No,Active
CON000225,ACC00078,Olivia,Williams,Olivia Williams,Operations,Operations Executive,olivia.williams@rapidtechnologies78.com,9114945047,No,Active
CON000226,ACC00078,Liam,Brown,Liam Brown,HR,HR Executive,liam.brown@rapidtechnologies78.com,9495765839,Yes,Active
CON000227,ACC00079,Benjamin,Anderson,Benjamin Anderson,Sales,Sales Manager,benjamin.anderson@futureenterprises79.com,9824600232,No,Active
CON000228,ACC00079,Charlotte,Smith,Charlotte Smith,Finance,Finance Director,charlotte.smith@futureenterprises79.com,9702806585,No,Active
CON000229,ACC00079,Lucas,Davis,Lucas Davis,HR,HR Manager,lucas.davis@futureenterprises79.com,9782259766,Yes,Active
CON000230,ACC00080,Ava,Brown,Ava Brown,Procurement,Procurement Manager,ava.brown@futureenterprises80.com,9148690765,No,Active
CON000231,ACC00080,Emily,Harris,Emily Harris,IT,IT Manager,emily.harris@futureenterprises80.com,9204359116,No,Active
CON000232,ACC00080,Liam,Jones,Liam Jones,Finance,Accountant,liam.jones@futureenterprises80.com,9587096273,Yes,Active
CON000233,ACC00080,Alexander,Thompson,Alexander Thompson,HR,HR Executive,alexander.thompson@futureenterprises80.com,9730651895,No,Active
CON000234,ACC00081,James,Harris,James Harris,Procurement,Purchase Executive,james.harris@quantumsolutions81.com,9400368694,No,Active
CON000235,ACC00081,Henry,Anderson,Henry Anderson,IT,IT Manager,henry.anderson@quantumsolutions81.com,9576078963,Yes,Active
CON000236,ACC00082,James,Anderson,James Anderson,HR,HR Executive,james.anderson@nextsoftware82.com,9165015165,No,Active
CON000237,ACC00082,Sarah,Miller,Sarah Miller,Sales,Sales Manager,sarah.miller@nextsoftware82.com,9984968439,Yes,Active
CON000238,ACC00082,David,Miller,David Miller,Sales,Sales Manager,david.miller@nextsoftware82.com,9154308262,No,Active
CON000239,ACC00082,Joseph,Jones,Joseph Jones,HR,HR Manager,joseph.jones@nextsoftware82.com,9173669588,No,Active
CON000240,ACC00083,Daniel,Davis,Daniel Davis,Operations,Operations Executive,daniel.davis@futurecorporation83.com,9931471931,No,Active
CON000241,ACC00083,Lucas,Smith,Lucas Smith,Finance,Accountant,lucas.smith@futurecorporation83.com,9255357534,Yes,Active
CON000242,ACC00083,Liam,Wilson,Liam Wilson,Finance,Finance Manager,liam.wilson@futurecorporation83.com,9218032515,No,Active
CON000243,ACC00083,John,Jones,John Jones,Procurement,Procurement Manager,john.jones@futurecorporation83.com,9484659715,No,Active
CON000244,ACC00083,Ethan,Taylor,Ethan Taylor,Finance,Finance Manager,ethan.taylor@futurecorporation83.com,9287095435,No,Active
CON000245,ACC00084,Jack,Jackson,Jack Jackson,Finance,Finance Director,jack.jackson@primegroup84.com,9222030010,Yes,Active
CON000246,ACC00084,David,Harris,David Harris,Procurement,Purchase Executive,david.harris@primegroup84.com,9935389432,No,Active
CON000247,ACC00084,Noah,Clark,Noah Clark,HR,HR Manager,noah.clark@primegroup84.com,9585337126,No,Active
CON000248,ACC00085,Michael,Martin,Michael Martin,Operations,Operations Executive,michael.martin@globalgroup85.com,9591819409,No,Active
CON000249,ACC00085,John,Johnson,John Johnson,Procurement,Purchase Executive,john.johnson@globalgroup85.com,9531233244,Yes,Active
CON000250,ACC00085,Alexander,Brown,Alexander Brown,Sales,Sales Director,alexander.brown@globalgroup85.com,9864935082,No,Active
CON000251,ACC00085,David,Williams,David Williams,Sales,Sales Director,david.williams@globalgroup85.com,9753154389,No,Active
CON000252,ACC00085,David,Jones,David Jones,Finance,Accountant,david.jones@globalgroup85.com,9770355806,No,Active
CON000253,ACC00086,Emma,Thomas,Emma Thomas,Procurement,Purchase Executive,emma.thomas@bluecorporation86.com,9587173220,No,Active
CON000254,ACC00086,Lucas,Jackson,Lucas Jackson,Operations,Operations Manager,lucas.jackson@bluecorporation86.com,9951580447,No,Active
CON000255,ACC00086,James,Thompson,James Thompson,Procurement,Procurement Manager,james.thompson@bluecorporation86.com,9561784080,No,Active
CON000256,ACC00086,Joseph,Jackson,Joseph Jackson,Sales,Sales Director,joseph.jackson@bluecorporation86.com,9988434627,No,Active
CON000257,ACC00086,Sophia,Jackson,Sophia Jackson,Sales,Sales Manager,sophia.jackson@bluecorporation86.com,9435596237,Yes,Active
CON000258,ACC00087,Sarah,Anderson,Sarah Anderson,Procurement,Procurement Manager,sarah.anderson@apexenterprises87.com,9837468465,No,Active
CON000259,ACC00087,David,Williams,David Williams,Sales,Sales Manager,david.williams@apexenterprises87.com,9200105056,No,Active
CON000260,ACC00087,James,Anderson,James Anderson,Sales,Sales Manager,james.anderson@apexenterprises87.com,9697398528,Yes,Active
CON000261,ACC00087,Ethan,Thompson,Ethan Thompson,IT,Software Manager,ethan.thompson@apexenterprises87.com,9453954673,No,Active
CON000262,ACC00088,Alexander,Jackson,Alexander Jackson,HR,HR Manager,alexander.jackson@smartsystems88.com,9408839723,Yes,Active
CON000263,ACC00089,James,Clark,James Clark,HR,HR Manager,james.clark@smartgroup89.com,9266140258,No,Active
CON000264,ACC00089,Charlotte,Davis,Charlotte Davis,Procurement,Procurement Manager,charlotte.davis@smartgroup89.com,9475932035,No,Active
CON000265,ACC00089,Olivia,Brown,Olivia Brown,Operations,Operations Executive,olivia.brown@smartgroup89.com,9716435189,Yes,Active
CON000266,ACC00089,Ava,Thompson,Ava Thompson,Finance,Finance Director,ava.thompson@smartgroup89.com,9758819288,No,Active
CON000267,ACC00089,Benjamin,Thompson,Benjamin Thompson,Procurement,Procurement Manager,benjamin.thompson@smartgroup89.com,9753903309,No,Active
CON000268,ACC00090,Sarah,Moore,Sarah Moore,Finance,Accountant,sarah.moore@quantumnetworks90.com,9476908532,Yes,Active
CON000269,ACC00090,William,Jones,William Jones,IT,Software Manager,william.jones@quantumnetworks90.com,9805818425,No,Active
CON000270,ACC00090,David,Jones,David Jones,Sales,Sales Manager,david.jones@quantumnetworks90.com,9198524063,No,Active
CON000271,ACC00091,Ava,White,Ava White,Sales,Sales Director,ava.white@unitedsystems91.com,9269016920,No,Active
CON000272,ACC00091,Emily,Taylor,Emily Taylor,HR,HR Manager,emily.taylor@unitedsystems91.com,9156488296,Yes,Active
CON000273,ACC00091,William,Lewis,William Lewis,Finance,Finance Manager,william.lewis@unitedsystems91.com,9823668399,No,Active
CON000274,ACC00091,Sarah,White,Sarah White,IT,Software Manager,sarah.white@unitedsystems91.com,9555282394,No,Active
CON000275,ACC00091,Lucas,White,Lucas White,Sales,Sales Director,lucas.white@unitedsystems91.com,9393310667,No,Active
CON000276,ACC00092,Ava,Brown,Ava Brown,HR,HR Executive,ava.brown@fusionindustries92.com,9828230915,Yes,Active
CON000277,ACC00092,Ethan,Harris,Ethan Harris,Procurement,Purchase Executive,ethan.harris@fusionindustries92.com,9148766522,No,Active
CON000278,ACC00093,Michael,Smith,Michael Smith,Operations,Operations Manager,michael.smith@smartnetworks93.com,9423646570,No,Active
CON000279,ACC00093,Robert,Wilson,Robert Wilson,Finance,Accountant,robert.wilson@smartnetworks93.com,9452318696,Yes,Active
CON000280,ACC00094,Jack,Jackson,Jack Jackson,Sales,Sales Manager,jack.jackson@apexsolutions94.com,9238712095,Yes,Active
CON000281,ACC00095,Liam,Anderson,Liam Anderson,Operations,Operations Manager,liam.anderson@dynamicnetworks95.com,9526351920,No,Active
CON000282,ACC00095,Michael,Jackson,Michael Jackson,Procurement,Procurement Manager,michael.jackson@dynamicnetworks95.com,9593657365,Yes,Active
CON000283,ACC00095,Emma,Clark,Emma Clark,IT,System Administrator,emma.clark@dynamicnetworks95.com,9715683222,No,Active
CON000284,ACC00095,Henry,Jackson,Henry Jackson,Sales,Sales Director,henry.jackson@dynamicnetworks95.com,9223666470,No,Active
CON000285,ACC00096,William,Lewis,William Lewis,HR,HR Executive,william.lewis@brightindustries96.com,9993381017,Yes,Active
CON000286,ACC00096,Olivia,Williams,Olivia Williams,Procurement,Purchase Executive,olivia.williams@brightindustries96.com,9213669678,No,Active
CON000287,ACC00096,Ava,Clark,Ava Clark,Finance,Accountant,ava.clark@brightindustries96.com,9662600500,No,Active
CON000288,ACC00096,Sophia,Moore,Sophia Moore,IT,Software Manager,sophia.moore@brightindustries96.com,9464549612,No,Active
CON000289,ACC00097,David,Martin,David Martin,Finance,Finance Director,david.martin@primeconsulting97.com,9222435172,No,Active
CON000290,ACC00097,Noah,Miller,Noah Miller,Operations,Operations Executive,noah.miller@primeconsulting97.com,9476990466,Yes,Active
CON000291,ACC00098,Robert,Wilson,Robert Wilson,IT,IT Manager,robert.wilson@cloudgroup98.com,9286293158,Yes,Active
CON000292,ACC00098,Robert,Williams,Robert Williams,Operations,Operations Manager,robert.williams@cloudgroup98.com,9929839316,No,Active
CON000293,ACC00099,Ethan,White,Ethan White,Operations,Operations Executive,ethan.white@vertexindustries99.com,9773469560,No,Active
CON000294,ACC00099,Robert,White,Robert White,HR,HR Manager,robert.white@vertexindustries99.com,9603500181,No,Active
CON000295,ACC00099,Benjamin,Moore,Benjamin Moore,Sales,Sales Director,benjamin.moore@vertexindustries99.com,9735032128,No,Active
CON000296,ACC00099,Olivia,Martin,Olivia Martin,IT,IT Manager,olivia.martin@vertexindustries99.com,9433297890,Yes,Active
CON000297,ACC00100,Michael,Anderson,Michael Anderson,IT,System Administrator,michael.anderson@infinityindustries100.com,9182389284,No,Active
CON000298,ACC00100,David,Lewis,David Lewis,Procurement,Purchase Executive,david.lewis@infinityindustries100.com,9596832859,No,Active
CON000299,ACC00100,Liam,Johnson,Liam Johnson,Operations,Operations Executive,liam.johnson@infinityindustries100.com,9969533218,No,Active
CON000300,ACC00100,Benjamin,Miller,Benjamin Miller,Operations,Operations Executive,benjamin.miller@infinityindustries100.com,9749620068,Yes,Active
CON000301,ACC00101,Mia,Brown,Mia Brown,IT,System Administrator,mia.brown@digitalnetworks101.com,9866990485,No,Active
CON000302,ACC00101,Noah,Garcia,Noah Garcia,IT,IT Manager,noah.garcia@digitalnetworks101.com,9366012797,Yes,Active
CON000303,ACC00101,Mia,White,Mia White,Procurement,Procurement Manager,mia.white@digitalnetworks101.com,9490732457,No,Active
CON000304,ACC00101,Emily,Thomas,Emily Thomas,HR,HR Executive,emily.thomas@digitalnetworks101.com,9931575232,No,Active
CON000305,ACC00102,Michael,Taylor,Michael Taylor,Operations,Operations Manager,michael.taylor@globalenterprises102.com,9454002758,No,Active
CON000306,ACC00102,Liam,Thomas,Liam Thomas,IT,System Administrator,liam.thomas@globalenterprises102.com,9370578414,No,Active
CON000307,ACC00102,Alexander,Lewis,Alexander Lewis,Procurement,Procurement Manager,alexander.lewis@globalenterprises102.com,9457944766,Yes,Active
CON000308,ACC00103,Emily,Thomas,Emily Thomas,HR,HR Manager,emily.thomas@nextgroup103.com,9738920648,Yes,Active
CON000309,ACC00104,Sophia,Taylor,Sophia Taylor,Operations,Operations Manager,sophia.taylor@fusiongroup104.com,9819532005,Yes,Active
CON000310,ACC00105,Alexander,Jackson,Alexander Jackson,Procurement,Purchase Executive,alexander.jackson@rapidenterprises105.com,9119574893,Yes,Active
CON000311,ACC00105,Emily,Garcia,Emily Garcia,HR,HR Manager,emily.garcia@rapidenterprises105.com,9466932310,No,Active
CON000312,ACC00105,Daniel,Davis,Daniel Davis,Sales,Sales Manager,daniel.davis@rapidenterprises105.com,9266371119,No,Active
CON000313,ACC00105,Emily,Brown,Emily Brown,IT,Software Manager,emily.brown@rapidenterprises105.com,9927720428,No,Active
CON000314,ACC00105,Jack,Martin,Jack Martin,Operations,Operations Manager,jack.martin@rapidenterprises105.com,9810741110,No,Active
CON000315,ACC00106,Lucas,Thomas,Lucas Thomas,Finance,Finance Manager,lucas.thomas@visionindustries106.com,9274211616,No,Active
CON000316,ACC00106,Henry,Lewis,Henry Lewis,Finance,Finance Manager,henry.lewis@visionindustries106.com,9874364348,No,Active
CON000317,ACC00106,Michael,Jackson,Michael Jackson,Sales,Sales Director,michael.jackson@visionindustries106.com,9826239153,Yes,Active
CON000318,ACC00107,Emily,White,Emily White,Operations,Operations Manager,emily.white@apexenterprises107.com,9673390109,No,Active
CON000319,ACC00107,Emily,Harris,Emily Harris,Finance,Finance Manager,emily.harris@apexenterprises107.com,9494966219,Yes,Active
CON000320,ACC00108,Emily,Thomas,Emily Thomas,Sales,Sales Director,emily.thomas@quantumindustries108.com,9274008639,No,Active
CON000321,ACC00108,Lucas,Jones,Lucas Jones,Finance,Accountant,lucas.jones@quantumindustries108.com,9156027635,No,Active
CON000322,ACC00108,Charlotte,Anderson,Charlotte Anderson,Procurement,Procurement Manager,charlotte.anderson@quantumindustries108.com,9863860982,No,Active
CON000323,ACC00108,James,Moore,James Moore,Operations,Operations Manager,james.moore@quantumindustries108.com,9919390458,Yes,Active
CON000324,ACC00108,Sarah,White,Sarah White,Finance,Finance Director,sarah.white@quantumindustries108.com,9258214411,No,Active
CON000325,ACC00109,Mia,Anderson,Mia Anderson,Finance,Finance Manager,mia.anderson@rapidsoftware109.com,9545492166,Yes,Active
CON000326,ACC00109,Sophia,Martin,Sophia Martin,IT,System Administrator,sophia.martin@rapidsoftware109.com,9353164777,No,Active
CON000327,ACC00109,David,Anderson,David Anderson,Sales,Sales Manager,david.anderson@rapidsoftware109.com,9130266145,No,Active
CON000328,ACC00109,James,Taylor,James Taylor,HR,HR Manager,james.taylor@rapidsoftware109.com,9247746438,No,Active
CON000329,ACC00110,Henry,Jones,Henry Jones,Sales,Sales Director,henry.jones@nextsolutions110.com,9581682167,Yes,Active
CON000330,ACC00111,John,Wilson,John Wilson,IT,IT Manager,john.wilson@primenetworks111.com,9996534803,Yes,Active
CON000331,ACC00111,Liam,Lewis,Liam Lewis,Finance,Finance Director,liam.lewis@primenetworks111.com,9554466340,No,Active
CON000332,ACC00111,Emily,Davis,Emily Davis,IT,System Administrator,emily.davis@primenetworks111.com,9230833665,No,Active
CON000333,ACC00111,Joseph,Jackson,Joseph Jackson,IT,Software Manager,joseph.jackson@primenetworks111.com,9952442674,No,Active
CON000334,ACC00111,Mia,Williams,Mia Williams,Operations,Operations Manager,mia.williams@primenetworks111.com,9998386592,No,Active
CON000335,ACC00112,Noah,Clark,Noah Clark,Procurement,Procurement Manager,noah.clark@digitalnetworks112.com,9871531100,Yes,Active
CON000336,ACC00112,Emily,Jackson,Emily Jackson,Finance,Finance Manager,emily.jackson@digitalnetworks112.com,9760146764,No,Active
CON000337,ACC00112,Joseph,Clark,Joseph Clark,HR,HR Executive,joseph.clark@digitalnetworks112.com,9301126777,No,Active
CON000338,ACC00112,Alexander,Williams,Alexander Williams,Procurement,Purchase Executive,alexander.williams@digitalnetworks112.com,9172670118,No,Active
CON000339,ACC00113,Noah,Thompson,Noah Thompson,Operations,Operations Manager,noah.thompson@futuretechnologies113.com,9519246503,No,Active
CON000340,ACC00113,Michael,Thomas,Michael Thomas,Sales,Sales Director,michael.thomas@futuretechnologies113.com,9372354893,No,Active
CON000341,ACC00113,John,Anderson,John Anderson,Procurement,Procurement Manager,john.anderson@futuretechnologies113.com,9470228863,No,Active
CON000342,ACC00113,Jack,Brown,Jack Brown,Finance,Finance Director,jack.brown@futuretechnologies113.com,9889401015,No,Active
CON000343,ACC00113,Robert,Johnson,Robert Johnson,HR,HR Executive,robert.johnson@futuretechnologies113.com,9686277792,Yes,Active
CON000344,ACC00114,Alexander,White,Alexander White,Finance,Finance Director,alexander.white@rapidtechnologies114.com,9613818935,No,Active
CON000345,ACC00114,William,Jones,William Jones,Procurement,Procurement Manager,william.jones@rapidtechnologies114.com,9868847524,No,Active
CON000346,ACC00114,Michael,Moore,Michael Moore,Sales,Sales Manager,michael.moore@rapidtechnologies114.com,9147036629,Yes,Active
CON000347,ACC00115,Emily,Martin,Emily Martin,HR,HR Executive,emily.martin@vertexgroup115.com,9975535611,Yes,Active
CON000348,ACC00115,Charlotte,Wilson,Charlotte Wilson,Operations,Operations Manager,charlotte.wilson@vertexgroup115.com,9908839964,No,Active
CON000349,ACC00116,Michael,Taylor,Michael Taylor,HR,HR Executive,michael.taylor@smartcorporation116.com,9233654018,No,Active
CON000350,ACC00116,Ava,Thomas,Ava Thomas,HR,HR Executive,ava.thomas@smartcorporation116.com,9515156661,Yes,Active
CON000351,ACC00117,Henry,Harris,Henry Harris,Sales,Sales Director,henry.harris@digitalindustries117.com,9956084565,Yes,Active
CON000352,ACC00117,Sarah,Williams,Sarah Williams,Operations,Operations Executive,sarah.williams@digitalindustries117.com,9184747224,No,Active
CON000353,ACC00117,Lucas,Garcia,Lucas Garcia,Sales,Sales Director,lucas.garcia@digitalindustries117.com,9444898148,No,Active
CON000354,ACC00118,Alexander,Moore,Alexander Moore,HR,HR Executive,alexander.moore@futurecorporation118.com,9578798403,Yes,Active
CON000355,ACC00119,Henry,White,Henry White,Finance,Accountant,henry.white@bluesoftware119.com,9580101819,No,Active
CON000356,ACC00119,Jack,Anderson,Jack Anderson,IT,Software Manager,jack.anderson@bluesoftware119.com,9567013808,No,Active
CON000357,ACC00119,Benjamin,Johnson,Benjamin Johnson,HR,HR Manager,benjamin.johnson@bluesoftware119.com,9820678212,No,Active
